Gene_Id_189,ABEN_Rep1,ABEN_Rep2,ABEN_Rep3,EN_Rep1,EN_Rep2,EN_Rep3
Glyma01g09631,0.0109385,0.0126444,0.0112764,0.0205719,0.0077908,0.00362651
Glyma01g09640,2.07775,2.29889,2.79125,4.12765,4.49105,3.88026
Glyma01g09650,11.8976,10.9727,13.5403,3.8271,4.31125,4.08692
Glyma01g09660,0,1.23506,9.26E-05,2.44359,0.197317,1.39316
Glyma01g09860,0,0.000134093,0,0.000611759,0,8.29E-05
Glyma01g09900,0.000451835,0.000105706,0.000250125,0,0.00010104,0.00040836
Glyma01g09920,3.25527,2.09789,2.24079,2.97569,2.24078,2.49288
Glyma01g09948,0,0,0,0,0,0
Glyma01g09976,0.637705,0.705617,0.673371,0.201002,0.390088,0.351692
Glyma01g10004,0,0.0618052,0.0365438,0.0895703,0.0594894,0.344077
Glyma01g10032,0,0,0.00166221,0,0,0.00479972
Glyma01g10060,0.441822,0.383282,0.347269,0.225706,0.526751,0.323594
Glyma01g10070,923.1,982.341,1145.37,785.291,1381.03,1459.34
Glyma01g10081,0,0.0136684,0,0,0,0
Glyma01g10090,0.182861,0.35354,0.176223,0.163812,0.430308,0.365956
Glyma01g10100,10.572,10.4748,12.8144,6.21657,5.65862,9.12583
Glyma01g10121,0,0,0,0,0,0.0422859
Glyma01g10141,0.0865149,0.102207,0.0715603,0.0750633,0.0625586,0.0349842
Glyma01g10160,0,0,0,3.69E-05,0,0
Glyma01g10183,0,0,0,0,0,0
Glyma01g10206,0.0883197,0.124508,0.0996986,0.170809,0.11701,0.171776
Glyma01g10231,0,0,0,0.0388349,0,0
Glyma01g10254,0.0269788,0.0260802,0.0259994,4.23E-06,0,2.29E-06
Glyma01g10278,0.0973946,0.0942094,0.138947,0.278028,0.278596,0.297457
Glyma01g10302,4.5488,4.08659,5.25086,7.60779,6.96163,6.81038
Glyma01g10326,0.25155,0.321596,0.358913,0.147162,0.170922,0.122609
Glyma01g10350,0.334684,0.201385,0.300233,0.00402441,0.0114493,0.00828222
Glyma01g10371,1.841,2.60857,2.10525,1.92512,1.71485,1.32407
Glyma01g10390,0,0,0.824808,0.139296,0.748831,1.2488
Glyma01g10600,0.0780032,0,0,0,0,0
Glyma01g10610,7.10982,6.55572,5.77276,6.70302,7.21377,7.20536
Glyma01g10730,4.87E-06,7.63E-06,4.29E-06,0.388539,1.73E-05,6.08E-06
Glyma01g10850,0.43982,0,0.47747,0.200297,1.42973,0.797728
Glyma01g10880,11.5471,13.1534,10.681,11.5704,12.2589,9.97527
Glyma01g10900,0,0.0386632,0.0577605,0.161078,0.0470139,0.0299873
Glyma01g11110,0.513175,0.330721,0.288485,0,0.134178,0.171167
Glyma01g11130,0,4.92E-05,2.10E-05,0.710106,1.13E-05,1.55E-05
Glyma01g11180,2.20739,0.637271,0.0533136,0.209221,2.8284,1.10324
Glyma01g11390,9.49315,8.49488,9.06693,3.32405,0.748293,2.70697
Glyma01g11473,0.432172,0.340835,0.458082,0,0.055429,0.0262982
Glyma01g11556,0,0.00756494,0.0192473,0.225748,0.0606518,0.0270613
Glyma01g11640,0,0,0,0,0,0
Glyma01g11755,0,0,0,0,0,0
Glyma01g11870,0,0,0,0,0,0
Glyma01g12310,0.639096,0.951072,0.503316,0.425313,0.188374,0.123212
Glyma01g12340,3.44858,3.10479,2.30444,0,2.30862,1.30406
Glyma01g12740,22.7321,13.1929,24.5405,19.3132,17.6576,19.1266
Glyma01g12840,1.49464,0.411715,0.00217812,2.84742,0,1.68282
Glyma01g12940,0,0,1.13747,0,0.000153837,5.71E-05
Glyma01g12955,0.0542453,0.0699179,0,0,0,0.02714
Glyma01g12970,12.5802,9.50904,14.4296,6.75886,6.01565,7.06283
Glyma01g13170,1.74461,1.24719,0,2.38849,1.42099,0
Glyma01g13390,0.0256012,0.00814301,0.023012,0.00122816,0,0.00490482
Glyma01g13400,0.376265,0.292947,0.234623,0.306192,0.111108,0.22603
Glyma01g13410,2.09958,2.02965,2.06228,1.59151,1.45688,2.02012
Glyma01g13532,0.0912305,0.207949,0.1167,0.124989,0.222539,0.228346
Glyma01g13654,0,0.560266,0,0,0,0
Glyma01g13777,0.428164,0.182505,0.498118,0.763323,0.231408,0.14259
Glyma01g13900,0,0,0,0,0,0
Glyma01g13930,0.505565,0.465453,0.543798,0.427958,0.427123,0.359013
Glyma01g13945,0,0,2.55E-05,0,0.0682158,0.224988
Glyma01g13960,0.00187657,0.00345072,0.0066836,0.0034371,0.00163852,0.00119879
Glyma01g14160,0.64875,0.323338,0.534886,3.32947,1.50973,1.69323
Glyma01g14266,0.0407279,0.0247291,0.00113529,0.0343746,0.0638557,0.0191981
Glyma01g14373,7.02031,7.45579,6.51595,11.439,13.4782,10.7167
Glyma01g14480,0.255379,0.438885,0.410181,0.228776,0.333865,0.127771
Glyma01g14500,0,0,0,0,0,0
Glyma01g14700,9.03486,9.86308,10.2856,7.48135,13.3613,11.989
Glyma01g14733,1.61556,1.7893,1.31034,1.69214,2.03059,1.42745
Glyma01g14766,0.0532075,0.0342901,0,0,0.196017,0.0312568
Glyma01g14800,1.27644,0,0,0,0,0.0720741
Glyma01g14905,0.018921,0.0257343,0.0244708,0.0226617,0.0135536,0.0188409
Glyma01g15010,0.122273,0.0873808,0.113223,0.397945,0.238218,0.365305
Glyma01g15134,0,0,0,0.0358873,0,0
Glyma01g15258,0.0491898,0,0,0,0.134148,0.0285215
Glyma01g15382,0.297568,0,0,0,4.05205,0.646138
Glyma01g15506,0,0.452693,0,0,0,0
Glyma01g15630,0.764624,0.267636,0.60823,0.588602,0.783735,0.565027
Glyma01g15687,0.33685,0.439408,0.204151,0.208963,0.456653,0.580836
Glyma01g15744,0,0.00731024,0.0467797,0,0.00226598,0.00290398
Glyma01g15802,0.00356015,0.00400983,0.00331606,0,0.000681886,0.189063
Glyma01g15860,2.65828,3.58206,2.85289,0.649464,1.61125,1.32999
Glyma01g15883,0,0,0,0,0,0
Glyma01g15906,2.0752,3.6919,4.20218,1.77485,3.95823,3.1066
Glyma01g15930,0.396121,0.658438,0.937243,0.1401,0.290384,0.556885
Glyma01g16140,8.1681,2.20681,6.25622,9.98581,3.52614,21.9231
Glyma01g16250,0,0,0,0,0,0
Glyma01g16360,6.00374,6.69665,9.34629,2.41335,3.17184,3.50442
Glyma01g16370,0,0,1.01514,0,0,0
Glyma01g16375,15.8527,19.2312,16.4004,15.3707,13.3124,16.0026
Glyma01g16380,0,0.000823063,0.34785,0.403494,0.000316995,0.0010111
Glyma01g16526,0,0.52492,0,1.15626,2.09029,0.000195585
Glyma01g16673,0.158259,0.0170098,0.114385,0.0472575,0.165517,0.0527905
Glyma01g16820,0,7.50E-05,0,0,0,0
Glyma01g17030,1.38679,0.000540745,1.56627,0.623886,0.42266,0.879942
Glyma01g17230,0.418659,0.539619,1.00865,0.562571,0.656792,0.837853
Glyma01g17240,2.91385,2.08619,3.47603,1.43036,0.98782,1.21797
Glyma01g17271,0.0108907,0,0,0,0,0.00223651
Glyma01g17300,1.38107,1.33507,2.07034,0.824801,1.8657,1.76582
Glyma01g17330,0.59709,0.795516,0.65703,9.09239,27.894,13.5899
